X;Y;Attack1;Attack2;Ability;Protect;EnemyX;EnemyY;next_move;DistanceDifference
2.263549;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.8285489999999998
2.235118;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.8001179999999999
2.206688;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.7716880000000002
2.178257;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.7432569999999998
2.149827;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.714827
2.121397;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.686397
2.092966;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.657966
2.064536;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.6295359999999999
2.036105;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.601105
2.007675;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.5726749999999998
1.979244;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.544244
1.950814;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.515814
1.922383;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.487383
1.893953;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.458953
1.865522;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4305219999999998
1.837092;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.402092
1.808661;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.373661
1.780231;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.3452309999999998
1.751801;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.3168009999999999
1.72337;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.28837
1.69494;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2599399999999998
1.666509;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.231509
1.638079;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.203079
1.609648;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.174648
1.581218;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.146218
1.552787;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1177869999999999
1.524357;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.089357
1.495926;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.060926
1.467496;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0324959999999999
1.439065;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.004065
1.410635;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.975635
1.382205;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9472049999999999
1.353774;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.918774
1.325344;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.890344
1.296913;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8619129999999999
1.268483;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.833483
1.240052;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8050519999999999
1.211622;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7766219999999999
1.183191;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.748191
1.154761;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7197609999999999
1.12633;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.69133
1.0979;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6629
1.069469;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.634469
1.041039;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.606039
1.012609;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.577609
0.9841781;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5491781
0.9557477;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5207477
0.984178;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5491779999999999
1.012608;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5776079999999999
1.041039;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.606039
1.069469;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.634469
1.097899;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6628989999999999
1.12633;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.69133
1.15476;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.71976
1.18319;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7481899999999999
1.211621;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.776621
1.240051;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.805051
1.268481;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8334809999999999
1.296912;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.861912
1.325342;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.890342
1.353773;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9187729999999998
1.382203;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.947203
1.410633;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.975633
1.439064;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0040639999999998
1.467494;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.032494
1.495924;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.060924
1.467494;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.032494
1.439063;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.004063
1.410633;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.975633
1.382202;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9472019999999999
1.353772;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9187719999999999
1.325341;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.890341
1.296911;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8619109999999999
1.268481;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8334809999999999
1.24005;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.80505
1.24005;-3.950009;0;0;0.0;1.0;0.435;-3.945924;GoRight;0.80505
1.24005;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.80505
1.24005;-3.950009;1;0;0.0;0.0;0.435;-3.945924;GoRight;0.80505
1.24005;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.80505
1.26848;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.83348
1.296911;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8619109999999999
1.325341;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.890341
1.353771;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.918771
1.382202;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9472019999999999
1.410632;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.975632
1.439062;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.004062
1.467493;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0324929999999999
1.495923;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0609229999999998
1.524354;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.089354
1.552784;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1177839999999999
1.581214;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1462139999999998
1.609645;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.174645
1.638075;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.203075
1.666505;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2315049999999998
1.694936;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.259936
1.723366;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.288366
1.751796;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.3167959999999999
1.780227;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.345227
1.808657;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.373657
1.837087;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4020869999999999
1.865518;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.430518
1.893948;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.458948
1.922378;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4873779999999999
1.950809;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.515809
1.979239;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.544239
2.007669;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.5726689999999999
2.0361;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.6010999999999997
2.06453;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.62953
2.0361;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.6010999999999997
2.007669;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.5726689999999999
1.979239;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.544239
1.950808;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.515808
1.922378;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4873779999999999
1.893947;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.458947
1.865517;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.430517
1.837086;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.402086
1.808656;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.373656
1.780226;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.345226
1.751795;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.316795
1.723365;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.288365
1.694934;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2599339999999999
1.666504;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.231504
1.638073;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2030729999999998
1.609643;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1746429999999999
1.581212;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.146212
1.552782;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.117782
1.524351;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.089351
1.443769;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.008769
1.29673;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8617299999999999
1.192426;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7574259999999999
1.111844;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.676844
1.083413;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6484129999999999
1.054983;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.619983
1.026552;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5915519999999999
0.9981217;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5631217
0.9696913;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5346913
0.9412609;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5062609
0.9128305;-3.950009;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4778305
0.8844001;-3.950009;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4494001
0.8559697;-3.950009;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.42096969999999995
0.8844001;-3.950009;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4494001
0.9128305;-3.950009;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4778305
0.9412609;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5062609
0.9696913;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5346913
0.9981217;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5631217
1.026552;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5915519999999999
1.054982;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.619982
1.083413;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6484129999999999
1.111843;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6768429999999999
1.140273;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.705273
1.168704;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7337039999999999
1.197134;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7621339999999999
1.225564;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.790564
1.253995;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8189949999999999
1.282425;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8474249999999999
1.310856;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.875856
1.339286;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9042859999999999
1.367716;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9327159999999999
1.396147;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.961147
1.424577;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9895769999999999
1.453007;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0180069999999999
1.481438;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.046438
1.509868;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.074868
1.538298;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.103298
1.566729;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.131729
1.595159;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.160159
1.566728;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1317279999999998
1.538298;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.103298
1.509868;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.074868
1.481437;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0464369999999998
1.453007;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0180069999999999
1.424576;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.989576
1.453007;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0180069999999999
1.481437;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0464369999999998
1.509867;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.074867
1.565158;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.130158
1.593589;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1585889999999999
1.622019;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.187019
1.593589;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1585889999999999
1.565158;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.130158
1.536728;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.101728
1.508297;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.073297
1.479867;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.044867
1.451436;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.016436
1.423006;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9880059999999999
1.394575;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9595749999999998
1.366145;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9311449999999999
1.337714;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.902714
1.309284;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8742839999999998
1.280854;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8458539999999999
1.252423;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.817423
1.223993;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.788993
1.195562;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.760562
1.167132;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.732132
1.138701;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.7037009999999999
1.110271;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.675271
1.080271;-3.873933;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6452709999999999
1.050271;-3.801781;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.733553;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.669249;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.608869;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.552413;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.499881;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.050271;-3.451272;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6152709999999999
1.020271;-3.406589;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5852709999999999
0.9902709;-3.365829;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5552709
0.9602709;-3.328993;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.5252709
0.9302709;-3.296081;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4952709
0.9002709;-3.267092;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4652709
0.870271;-3.242028;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.435271
0.840271;-3.220888;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.405271
0.810271;-3.203672;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.37527099999999997
0.7802711;-3.19038;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.3452711
0.7202711;-3.175568;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.28527110000000006
0.6602712;-3.176452;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.22527119999999995
0.6002712;-3.193032;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.1652712
0.5402713;-3.225308;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.10527130000000001
0.4802713;-3.27328;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.045271300000000014
0.3902713;-3.374668;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.04472870000000001
0.3002713;-3.511372;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.13472869999999998
0.1802713;-3.74858;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.25472870000000003
0.09027128;-3.959063;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.34472872
-0.03618497;-3.952979;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.47118497
-0.1626411;-3.950985;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5976411
-0.3096797;-3.950269;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7446797
-0.3902622;-3.950145;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8252622000000001
-0.4455534;-3.950098;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8805533999999999
-0.4739838;-3.950081;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9089838
-0.5024142;-3.950068;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9374142000000001
-0.5308446;-3.950057;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9658446
-0.559275;-3.950049;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.994275
-0.5877054;-3.950042;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0227054
-0.6161358;-3.950037;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0511358
-0.6445662;-3.950032;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0795662
-0.6729966;-3.950029;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1079965999999999
-0.6729966;-3.950026;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1079965999999999
-0.6729966;-3.950024;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1079965999999999
-0.6729966;-3.950022;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1079965999999999
-0.6445662;-3.950021;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0795662
-0.6161358;-3.95002;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0511358
-0.5877054;-3.950019;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0227054
-0.559275;-3.950018;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.994275
-0.5308446;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9658446
-0.5024142;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9374142000000001
-0.4739838;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9089838
-0.4455534;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8805533999999999
-0.417123;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.852123
-0.3886926;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8236926
-0.3602622;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7952622
-0.3318318;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7668318000000001
-0.3034014;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7384014
-0.274971;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.709971
-0.2465406;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6815405999999999
-0.2181102;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6531102
-0.1896798;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6246798
-0.1596798;-3.873939;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5946798
-0.1296798;-3.801787;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5646798
-0.09967981;-3.733559;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.53467981
-0.0696798;-3.669255;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5046798
-0.0396798;-3.608875;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4746798
-0.009679802;-3.552419;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.444679802
0.0203202;-3.499887;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.4146798
0.0503202;-3.451279;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.3846798
0.08032019;-3.406595;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.35467981
0.1103202;-3.365835;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.3246798
0.1403202;-3.328999;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2946798
0.1703202;-3.296087;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2646798
0.2003202;-3.267099;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.242035;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.220895;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.190387;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.175575;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.176459;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.193038;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.225314;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2003202;-3.303158;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2346798
0.2903202;-3.416318;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.14467980000000003
0.3803202;-3.564794;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.0546798
0.3771339;-3.711794;0;0;0.0;0.0;0.494586;-3.947989;Shoot;0.1174521
0.3600586;-3.946392;0;0;0.0;0.0;0.5179198;-3.947989;Shoot;0.15786120000000003
0.445081;-3.946392;0;0;0.0;0.0;0.5759364;-3.947989;Shoot;0.1308554
0.5583292;-3.498346;0;0;0.0;0.0;0.665661;-3.945913;Shoot;0.10733179999999998
0.5583292;-3.368857;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.11616140000000008
0.5583292;-3.312942;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.11616140000000008
0.6183292;-3.295285;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.05616140000000003
0.6483291;-3.292343;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.02616150000000006
0.6783291;-3.293325;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.003838499999999967
0.7083291;-3.29823;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.033838499999999994
0.7383291;-3.30706;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.06383849999999991
0.798329;-3.336491;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.1238383999999999
0.8583289;-3.381619;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.1838382999999999
0.9483289;-3.47874;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.2738383
1.038329;-3.611177;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.3638384
1.128329;-3.77893;0;0;0.0;0.0;0.6744906;-3.945913;Shoot;0.45383839999999986
1.218329;-3.966389;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.5438383999999999
1.322632;-3.954305;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.6481414
1.426936;-3.95177;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.7524453999999999
1.553392;-3.950587;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.8789014
1.633975;-3.950305;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9594843999999999
1.662405;-3.950246;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;0.9879143999999999
1.690835;-3.950199;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0163444
1.719266;-3.950161;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0447753999999998
1.747696;-3.950131;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.0732054
1.776126;-3.950107;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1016354000000002
1.804557;-3.950088;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1300664
1.832987;-3.950072;0;0;0.0;0.0;0.6744906;-3.945913;GoRight;1.1584963999999998
